x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,y
0.430,-0.626,0.909,-1.163,0.916,0.860,-1.333,0.409,-2.339,0.044,0.260,-0.412,-0.700,0.259,0.398,1.681,-1.565,-0.832,0.440,0.078,0.307,-0.660,-0.135,-0.244,-1.762,-1.234,0.395,-0.392,-0.649,-2.504,-0.165,-1.346,-0.012,-1.133,-1.388,1.502,-1.052,1.143,-0.194,1.523,-0.319,-0.262,0.080,-0.977,1.465,1.157,-1.705,0.965,-0.049,1.084,21.502
0.766,-1.308,0.024,-0.519,-0.015,0.023,0.009,-0.099,0.700,0.759,0.529,0.355,0.092,-0.970,-1.435,-0.052,0.586,0.429,-1.733,-0.607,-1.223,-0.408,-0.527,0.160,-0.400,-1.051,-0.680,-1.739,0.407,0.325,-0.197,-0.074,-1.106,0.850,-1.321,0.697,-0.599,0.329,2.040,-0.603,-0.198,0.648,0.085,0.120,1.354,-0.374,0.657,-1.154,1.223,-1.313,3.156
0.377,-0.733,1.916,0.056,0.167,0.050,-0.200,1.294,-0.062,-1.846,0.566,1.574,-0.348,0.123,1.452,-0.443,1.427,-1.730,-0.347,-1.354,-0.896,-0.311,0.666,-1.159,-0.199,-0.446,0.867,-0.038,-0.244,-0.961,0.310,-0.354,-0.790,0.250,0.965,-1.043,0.319,-0.137,-1.685,-1.226,-0.002,-1.197,1.159,-0.137,-0.952,-2.679,0.488,-0.777,-1.113,0.422,17.305
-0.984,-0.968,-0.014,1.205,0.212,0.402,-1.692,1.692,0.693,0.261,-0.375,1.117,-0.343,0.462,-1.769,0.511,0.142,1.233,-0.390,1.587,1.753,-0.613,-0.406,2.594,0.387,0.818,0.566,2.809,1.493,-0.639,1.004,-1.037,0.672,1.539,-0.707,0.125,-0.254,-0.522,-1.294,0.889,0.155,-0.832,1.853,0.987,0.561,-0.878,0.792,-1.077,-0.179,-0.291,5.325
-0.083,1.081,-1.369,1.942,0.186,0.449,1.299,0.570,-0.209,-0.123,0.657,-1.341,1.179,0.920,0.022,0.290,0.329,1.488,0.814,1.333,0.206,0.900,0.572,-0.428,2.623,1.407,-0.603,-1.014,-0.303,0.082,0.787,0.116,-0.414,0.921,-0.934,-0.944,-0.180,0.451,-1.097,-0.662,-0.209,0.048,0.975,1.120,1.994,-0.691,1.044,-0.278,0.209,0.486,-2.924
1.339,0.038,0.101,0.718,0.723,0.758,0.353,-0.265,-0.026,-1.559,0.117,1.563,-0.814,-2.451,0.445,-1.144,-0.497,-0.361,0.988,-0.148,1.104,1.055,-0.565,-0.212,-1.267,0.510,0.772,0.785,0.675,1.571,0.281,-0.332,-1.259,-0.673,-2.128,-0.595,0.394,0.915,-2.021,0.702,-0.507,0.546,0.205,-0.008,1.046,1.020,-1.055,1.894,0.684,0.523,18.226
0.101,-0.028,-1.639,1.150,-0.804,0.617,-1.291,-0.248,-2.151,-1.490,-1.641,0.177,-0.423,0.006,0.580,-0.774,0.468,-1.108,-0.303,-0.885,-0.810,-0.771,0.255,0.642,-1.535,0.442,1.953,-0.072,-0.530,0.864,1.761,0.090,-0.883,0.209,1.569,-1.051,-1.364,2.440,-0.361,1.552,2.006,-0.853,-0.850,1.688,0.087,-0.775,1.287,-2.138,0.722,0.249,-3.227
-0.421,-2.689,-2.361,1.050,0.921,-0.144,0.116,0.939,0.724,-0.451,0.482,0.930,-2.208,-0.840,0.641,-0.522,-0.012,1.297,-0.427,0.669,0.132,0.291,-0.053,1.357,0.542,-0.046,0.920,-0.723,0.122,-1.477,-0.217,-0.379,0.523,1.266,-0.023,1.105,0.679,-0.250,1.729,0.338,0.340,-0.251,0.382,-0.515,1.276,1.441,1.569,0.873,0.492,-1.017,-1.765
-0.058,-0.966,1.204,-0.003,1.859,-0.194,0.420,-0.667,-1.863,0.919,-0.326,-0.550,0.735,-1.243,1.220,0.886,1.841,1.492,-1.341,-0.349,0.007,0.219,1.807,-0.743,0.480,-0.469,-0.148,0.962,1.070,0.669,0.273,0.989,-2.005,0.418,0.195,-0.463,0.433,-0.068,-1.058,2.509,1.521,-0.281,-0.182,-0.981,0.827,-0.400,-0.942,0.915,0.989,0.476,6.681
-0.481,0.396,1.149,0.883,-0.795,0.831,0.699,-0.512,0.914,-0.227,0.316,-1.193,-0.069,0.726,-0.909,0.115,1.027,0.853,0.436,1.781,0.256,-0.019,0.008,-1.060,-2.079,-0.265,0.995,0.872,-1.941,0.304,-0.010,-0.911,-0.685,-0.914,0.101,-1.113,0.073,-1.297,1.856,1.047,1.594,0.925,0.935,0.989,0.444,-0.067,0.532,0.815,0.364,0.406,-3.702
-0.134,0.720,0.431,0.615,-1.230,0.063,-0.292,0.913,0.222,-1.563,-0.641,-1.019,0.319,0.365,-0.806,0.380,0.740,0.935,-0.718,0.234,-0.692,-1.290,2.063,1.781,0.201,0.172,-1.355,-2.042,-0.560,-1.662,-0.111,0.221,-0.537,1.028,-1.992,2.071,-0.709,1.160,1.019,-1.229,1.007,-0.262,-0.117,1.118,-0.150,-0.706,1.142,-0.249,-1.843,-1.433,-2.370
-0.103,-1.290,0.042,0.395,-0.848,-1.624,0.854,-1.194,0.603,0.711,0.796,0.763,2.458,0.678,1.754,-0.850,-0.893,-0.572,0.680,-0.586,-2.598,0.096,-0.628,-1.335,0.040,0.802,0.785,0.015,-0.361,-0.163,0.015,0.190,0.223,0.196,0.887,-1.106,0.324,-0.207,0.539,-0.488,-0.569,2.136,-1.192,-0.092,-2.101,0.486,-0.463,0.521,0.336,0.031,1.360
-0.727,0.894,-0.185,2.631,-1.250,1.463,1.491,0.893,-0.153,0.333,-0.500,-0.660,-1.234,0.346,0.477,1.013,-1.313,0.296,0.895,-1.321,0.355,0.194,0.472,-0.537,-0.928,-0.071,1.135,0.793,-0.477,1.110,1.588,1.762,0.338,1.603,-1.084,-0.815,0.266,-1.120,1.481,-1.531,-0.958,-0.128,0.747,-0.381,0.269,0.417,0.345,-0.321,-1.235,-0.930,3.154
-1.136,0.454,2.016,-0.682,-0.287,0.073,-1.727,-0.131,-1.393,-1.654,-1.345,1.353,-0.644,0.346,0.076,-0.041,1.349,1.733,-0.866,-0.252,-0.207,0.659,0.025,-0.104,-0.057,-0.280,0.358,0.393,0.286,-0.268,-1.312,1.416,0.152,1.457,0.928,0.645,-1.683,1.043,0.544,-0.403,-1.198,0.056,-0.161,0.214,2.128,0.450,0.032,1.337,-0.101,1.732,-4.598
0.454,-0.997,0.465,0.844,-0.526,0.183,1.294,-1.376,-0.043,2.253,-1.945,-1.107,-0.451,-1.524,0.848,-1.168,-0.167,-2.138,-0.270,-0.276,-0.613,2.195,-0.236,-0.325,-2.101,1.420,0.634,0.704,-0.466,-1.572,-2.075,1.307,0.114,0.124,0.163,-1.808,1.401,-1.360,1.226,-0.637,-0.975,0.192,0.562,-2.134,0.583,-0.116,-0.556,1.189,-1.438,0.889,-1.068
0.007,0.948,1.725,-0.323,1.469,-0.453,-0.738,0.772,2.007,0.218,0.325,-0.387,0.674,-1.123,-0.425,-0.802,-0.717,-1.633,-1.287,1.197,1.855,-1.061,0.151,0.437,-0.299,-0.213,-0.390,-1.680,-0.921,0.056,0.923,-1.195,0.884,-0.743,0.422,0.334,0.316,0.793,1.612,0.661,-0.658,0.632,0.199,-0.717,0.612,-0.211,1.824,-0.697,0.112,-0.477,7.135
0.366,-1.216,1.246,-0.041,1.263,0.857,2.027,0.669,-0.579,-0.853,0.233,0.195,-0.256,1.664,1.661,-0.022,-0.230,0.343,0.990,-0.727,-1.543,-0.425,-0.038,-0.849,0.162,-0.679,0.425,-1.683,0.072,-0.973,1.490,-0.182,0.608,-0.181,0.662,0.430,0.483,1.676,-1.151,0.939,0.697,-0.440,-1.468,-0.436,-1.298,0.448,-1.598,-2.751,-0.987,2.032,16.173
0.835,0.969,-0.512,-0.841,1.011,-0.629,0.458,1.581,1.221,-0.618,-0.662,-0.512,0.829,-1.305,-0.759,-0.434,-0.568,0.669,1.171,1.707,-0.070,-0.549,0.183,-1.889,-1.814,-0.378,1.637,0.947,-0.174,0.344,0.322,-0.755,0.356,1.154,2.055,-0.816,-1.458,0.027,1.322,0.080,0.954,-0.725,0.356,-0.946,-0.097,-0.129,0.807,-0.799,2.047,-0.673,13.561
-0.067,-0.025,-0.311,-0.256,1.222,-1.143,-2.281,-0.524,-0.104,1.365,-1.440,-0.176,0.366,-0.575,-0.564,-0.361,0.189,-0.552,0.299,-0.083,-0.159,0.081,-2.946,-1.177,2.126,0.691,-1.772,-0.836,2.013,0.052,0.639,0.660,-0.896,1.925,1.296,-0.077,-0.597,-1.833,-0.780,0.215,1.703,1.010,0.073,0.029,-0.299,0.134,-0.027,1.097,-0.811,0.215,20.011
0.657,-0.384,-0.724,0.810,1.081,-1.093,0.567,0.766,0.556,0.591,-1.236,0.387,-0.143,0.009,-0.555,-2.500,1.591,0.091,-0.278,-2.279,0.456,0.745,1.184,0.545,-0.916,-1.212,0.373,-0.131,0.023,0.107,-0.080,-1.912,-0.761,1.145,-0.933,0.025,1.851,-0.824,0.431,0.723,0.161,1.438,1.266,-1.468,-0.139,-1.825,0.289,-0.130,-0.116,-2.538,10.491
0.952,-0.015,-0.086,0.632,-0.356,-0.319,1.097,0.650,-0.049,0.903,-0.821,1.745,-0.564,-1.310,-0.633,1.035,0.800,-0.950,1.290,-0.153,1.050,-0.277,0.702,0.045,1.845,-0.268,-0.810,-0.110,-0.703,0.994,0.671,0.715,-0.774,-0.725,0.445,0.091,-1.348,-0.908,-0.476,0.964,0.950,1.528,0.797,0.105,0.255,-0.172,0.300,0.477,-0.222,0.850,12.393
1.147,1.461,-1.307,-0.155,0.835,-0.170,0.574,-0.984,0.972,-0.534,1.597,1.170,0.125,0.045,0.748,0.682,-0.792,0.903,-0.690,0.699,-2.010,0.611,-0.072,2.401,-1.126,-2.361,-0.542,1.287,-1.491,-0.038,-1.975,-1.442,0.379,-0.206,0.704,0.483,0.065,0.676,0.004,-0.911,-0.779,-1.240,-1.458,1.320,-0.551,0.496,-0.910,-0.529,-0.385,2.183,-11.261
-0.319,-0.369,0.461,-0.471,-0.339,-2.133,0.125,0.025,-0.100,-1.074,0.609,0.489,-0.176,0.184,1.015,-0.327,-1.437,-0.201,0.156,0.446,-2.861,1.300,-0.402,-2.405,-0.755,-0.786,-1.621,0.297,0.785,1.772,1.435,-0.137,-1.867,0.715,-0.680,0.264,2.280,-0.076,0.892,-0.711,-0.769,0.734,-0.996,-1.499,-0.169,0.957,-0.316,0.231,0.055,0.246,3.207
0.811,1.875,1.670,0.293,0.480,1.165,-0.224,-0.361,-0.498,-1.212,0.390,0.562,0.666,-0.216,0.516,1.692,-2.586,-0.589,-1.248,0.266,-0.060,-0.680,1.116,-0.026,-1.108,-0.274,-1.261,-0.102,-0.797,-0.509,-1.610,-0.736,1.115,-0.168,-1.812,0.309,-1.419,0.865,0.941,0.039,0.695,-0.139,-1.388,-0.033,-0.222,0.850,-0.778,-0.560,0.330,-0.922,2.406
2.024,-0.956,0.409,0.334,-0.152,0.338,-0.282,1.030,0.468,-0.062,-0.182,2.148,1.240,0.463,1.121,-0.722,0.470,0.358,-1.201,-0.894,-0.779,-1.008,0.471,0.993,-1.479,0.764,-0.801,-0.046,-0.144,0.673,0.357,-0.644,0.157,-2.084,-0.571,1.139,0.462,0.400,-1.842,-0.900,1.385,-0.184,1.171,-0.095,0.535,-0.319,0.614,-0.276,-1.973,-0.491,8.880
-1.025,-0.111,-0.586,0.432,0.859,-0.591,1.011,0.653,-0.457,-0.194,0.475,-0.409,0.812,-0.436,0.534,-0.253,1.329,1.029,-0.318,-1.905,-1.348,-0.722,0.787,0.786,0.579,-0.496,-0.419,-1.726,0.519,1.501,-1.121,0.312,1.356,0.776,0.441,0.524,-3.111,1.914,-0.643,0.040,2.539,0.214,0.022,2.564,0.375,-0.449,0.828,0.804,-0.970,0.159,0.610
-1.996,0.762,-0.725,1.724,-2.789,-0.868,-0.463,-2.084,0.175,-0.278,-0.317,1.840,-0.574,-0.487,0.314,-0.330,-0.933,-0.365,0.563,0.500,1.943,1.200,-0.264,-0.897,-0.701,-0.554,0.362,0.039,-2.160,0.368,-0.812,-2.104,1.128,0.559,-1.064,1.059,0.990,-1.880,-1.228,-1.475,-1.742,1.422,0.524,0.171,-1.218,-0.809,-0.619,0.188,-1.995,2.026,16.785
-0.820,0.725,-0.410,2.518,1.397,0.533,-1.302,0.392,-0.524,0.513,-0.680,-0.851,1.753,-0.298,0.783,-1.368,0.347,-1.347,0.358,-0.336,-0.862,-0.729,0.495,-0.123,0.158,0.752,0.508,-0.543,0.047,-0.469,0.314,1.529,1.065,-1.943,0.808,1.485,-1.337,1.926,-1.230,-0.044,2.490,0.607,-1.692,-0.282,-0.039,-0.154,-0.236,-0.566,-0.019,-0.102,8.715
-0.885,0.476,-2.240,1.790,-0.464,0.794,-0.132,0.336,-0.856,-0.615,-0.160,0.368,-1.050,0.357,-2.005,-0.037,0.745,0.040,-0.375,0.649,-0.698,0.727,0.126,-0.081,-0.329,-1.212,-1.286,-1.380,-0.680,0.280,0.262,1.441,-0.068,-0.031,2.458,-0.098,-0.242,-1.580,0.679,-0.858,-0.932,-0.696,-1.251,-1.009,-0.778,-0.476,0.882,-1.506,-1.019,-0.073,-1.096
0.996,0.600,-1.055,-0.645,-0.341,-0.651,0.636,0.608,-0.999,0.409,-0.854,1.069,0.854,-1.956,-0.402,-0.437,2.609,-1.933,0.129,-0.475,0.602,-0.456,0.848,0.749,-0.888,-0.695,-0.516,1.998,-0.135,-0.181,0.339,-1.033,0.508,-0.066,0.478,0.694,-0.174,-2.011,0.637,2.072,0.423,0.980,-0.023,1.074,0.177,0.003,-0.416,-1.418,-0.310,1.995,5.212
-1.447,0.326,-1.650,0.753,0.316,-0.100,0.443,0.922,0.088,-0.500,0.600,-0.001,1.859,1.205,-1.451,1.367,0.168,-0.724,-0.605,-0.480,0.048,-1.852,0.373,0.087,-1.032,0.342,-1.092,-0.650,-0.510,0.154,1.562,-1.529,2.154,-0.377,0.807,-0.557,-0.666,-0.857,-0.351,-0.807,-0.847,1.001,2.491,0.465,-1.333,0.615,0.909,0.329,0.147,-0.621,10.238
2.494,-0.038,0.124,0.834,0.843,-1.121,0.627,-0.715,-0.940,0.476,-0.910,1.443,-0.727,-1.892,1.641,2.611,0.314,1.135,0.340,1.312,0.730,0.179,-0.043,-1.188,-1.458,-0.627,1.417,-0.066,-0.463,-0.599,-0.401,-1.672,-0.892,0.948,0.519,-0.811,-0.265,-0.550,0.230,-0.729,0.014,-3.027,0.248,1.036,1.199,0.573,-1.528,-1.053,-0.245,-1.408,1.620
0.210,-0.059,-0.333,0.025,0.835,-1.076,-0.467,0.653,-0.576,0.676,0.924,-0.223,0.764,0.542,1.432,-0.041,-1.169,0.612,-0.024,0.400,-0.941,-0.149,-0.484,-0.063,0.686,-0.738,-1.540,-0.891,-0.634,-0.681,0.929,-0.401,-1.232,0.169,-0.165,-0.027,0.298,1.186,-0.749,-0.105,-0.135,-0.077,0.539,-1.137,0.683,-1.338,-0.945,-0.069,0.835,1.335,3.401
1.248,0.929,1.611,-1.448,-0.062,-1.253,1.470,0.385,1.520,0.553,-1.851,-0.106,-0.613,-1.897,2.798,1.220,-1.119,0.618,-2.337,-0.030,-1.299,0.586,0.056,0.958,0.426,0.017,0.693,0.505,0.225,0.992,-1.004,1.040,-0.752,-1.302,-0.456,-0.603,1.471,0.505,-1.237,-1.563,-0.459,0.387,2.403,0.935,0.426,-0.700,-1.193,0.218,0.343,-0.875,7.723
0.065,-0.347,0.540,-0.445,0.840,-2.035,0.976,0.574,-1.356,-0.643,-2.421,-1.909,0.200,0.980,-0.765,-0.376,-0.118,0.466,-0.168,1.751,0.660,-1.133,-0.262,-0.932,-0.316,0.343,-0.339,0.327,-3.071,-0.696,1.565,1.950,0.676,0.732,2.031,0.702,0.179,0.024,1.865,-0.399,1.940,-0.109,0.630,-0.355,1.891,-0.160,0.389,0.247,-0.873,-1.041,-2.896
-0.352,0.161,0.389,1.807,0.778,0.098,1.587,0.308,-0.415,0.698,-0.181,-0.530,0.060,-0.580,-1.040,1.465,0.638,-0.441,0.432,-1.039,1.569,-1.005,-0.029,-0.345,0.900,-0.198,0.498,0.472,0.024,0.053,-0.111,0.150,1.142,0.085,-1.291,-0.057,0.170,0.029,-0.495,-1.911,-0.738,-0.514,0.611,-0.592,0.570,0.011,0.031,-0.123,0.039,1.332,21.227
0.697,-0.685,-0.975,2.254,0.701,0.518,-1.107,-0.197,-0.444,0.925,0.077,1.097,1.191,0.532,-0.910,-0.354,-0.688,-0.404,-1.916,2.400,-0.659,-0.173,1.267,0.468,0.508,2.471,0.186,-1.074,-0.029,0.875,1.924,0.388,-0.858,1.058,3.186,-1.514,-0.664,-0.954,-0.452,-0.664,0.547,-0.308,0.207,0.832,1.235,-0.267,0.688,0.038,-0.689,-0.756,-6.790
0.553,-0.835,-0.534,0.727,0.276,-1.216,-1.758,1.467,-1.196,1.039,0.785,-1.815,0.104,-0.018,0.326,-0.885,-0.521,-0.798,-2.542,1.726,-0.417,-0.821,0.465,-0.248,-2.113,1.461,-1.577,0.238,0.057,-0.670,1.081,-0.478,0.738,0.409,0.316,-1.464,0.716,2.087,0.043,0.088,-0.388,-2.538,0.344,0.457,-1.155,1.619,-1.748,-0.542,-0.480,-1.429,9.475
-0.034,-1.817,-0.865,0.112,-0.409,-0.233,0.644,1.353,0.499,-1.927,-0.899,-0.308,0.181,0.458,0.986,-0.411,0.803,-0.275,0.222,2.031,0.185,0.596,-1.285,-2.011,-1.133,-0.240,0.013,0.193,0.564,0.232,-0.535,0.100,-1.940,-2.581,-1.021,0.112,1.220,-0.375,-0.781,-0.851,-0.053,-0.167,0.477,0.171,0.483,0.872,0.937,-0.295,-1.113,-0.402,1.664
-0.150,0.372,0.669,-1.679,-1.028,-0.447,-1.987,0.844,0.113,0.707,-1.478,-0.981,2.010,0.304,0.424,-1.148,-1.200,0.630,-1.948,0.977,-1.632,-0.360,0.831,-1.610,0.146,-0.651,0.003,-0.671,-0.489,-0.696,0.112,-1.706,-0.840,-0.167,0.323,0.442,-1.160,2.919,-1.248,-0.479,0.025,1.149,1.566,0.554,-0.669,0.503,2.430,0.201,0.731,-0.535,0.279
0.305,0.683,-0.214,0.909,0.327,-0.112,-0.429,-2.402,0.092,1.391,-1.891,-2.329,-0.790,-0.829,1.627,0.560,0.169,-2.220,0.220,-0.030,2.622,-0.291,1.513,-1.792,1.026,-0.484,1.836,-0.124,0.001,-1.350,0.584,0.015,-0.813,0.360,-0.723,0.373,0.814,-1.471,0.346,-1.328,-0.091,0.155,0.306,-1.028,-0.534,-0.895,-0.383,0.386,-0.191,-0.707,15.030
-0.164,1.305,0.588,1.390,0.089,1.300,-0.703,-0.432,-2.301,0.095,-0.210,0.248,1.276,0.839,-0.605,0.138,0.249,0.162,-1.135,-1.659,-0.519,-1.040,0.639,-0.288,-0.001,0.521,-1.020,-0.259,-0.386,-0.303,-0.083,-0.111,1.031,0.919,0.122,1.607,0.161,0.379,-0.613,-0.992,0.718,-0.366,0.125,0.118,0.064,-1.068,1.288,-0.467,-0.780,-0.023,9.157
0.382,2.050,-0.427,0.237,-1.160,0.187,0.353,-1.632,0.165,-0.579,0.836,0.288,0.626,-1.544,2.260,-0.088,-0.013,1.387,-1.388,-0.390,-0.009,-1.870,1.747,0.041,0.990,2.034,0.508,-1.374,-0.120,-1.229,-2.285,-2.252,0.491,-1.053,0.574,-1.365,-0.337,0.627,0.608,-2.068,-0.105,-0.745,-0.041,1.533,-0.207,-1.462,0.124,0.034,-1.050,-0.186,11.565
0.377,0.949,-0.501,1.313,1.188,-1.763,2.962,1.414,1.823,0.486,0.983,-0.515,0.003,2.217,-0.234,0.300,0.011,-1.711,1.261,-0.624,0.190,0.731,-0.587,-0.494,1.071,-0.428,-0.449,0.039,0.066,-0.083,-1.404,-0.305,0.418,-0.308,0.787,-0.390,0.247,-0.419,1.578,0.131,-0.869,-0.815,-1.140,-0.953,0.503,-0.266,0.997,-2.270,0.117,-0.591,4.531
-1.301,-0.254,-1.046,-0.814,-1.941,-0.208,0.256,-0.858,-0.778,1.316,-0.422,1.466,-0.226,0.989,0.232,-0.344,-1.148,1.343,0.217,0.404,-0.000,-0.793,0.677,-1.122,-2.133,-0.057,-0.331,0.205,-0.098,2.182,-0.435,-0.605,-1.741,-0.064,0.545,0.858,-0.115,-0.656,2.115,-0.234,-0.678,0.623,-1.246,-0.390,0.586,-0.463,2.136,-0.642,-0.772,-1.881,-9.410
-0.720,-1.839,-0.204,-1.227,2.607,-1.122,-0.203,1.520,1.715,-0.105,-0.203,0.485,-0.308,0.609,1.493,-2.752,0.994,-0.630,-0.893,0.267,0.353,-0.348,-0.361,1.307,0.843,0.224,0.372,-0.431,-0.528,1.408,0.185,0.826,0.162,-0.563,-0.332,-0.478,-0.901,0.559,2.807,-0.807,1.878,-0.683,-0.846,-0.971,0.318,0.571,0.262,-0.104,-0.393,-0.110,-2.041
-0.669,-0.962,-1.211,0.310,-1.109,1.140,0.769,2.146,-0.264,0.489,-0.145,1.354,-0.201,-0.981,1.771,-1.044,1.453,0.252,-0.124,-0.748,0.494,0.903,0.304,0.392,-0.953,-2.316,0.820,-1.782,-0.138,0.570,0.500,0.582,-0.354,0.964,0.371,-1.230,0.005,0.151,-1.478,0.481,1.031,-1.439,0.614,0.617,-1.649,-0.316,-0.453,1.028,1.998,1.103,6.424
0.177,0.105,-0.548,-0.018,-1.078,-0.107,-0.368,-1.890,-0.957,-0.856,-1.250,-0.453,0.460,1.002,-0.808,1.895,2.154,0.660,-0.723,1.558,-0.726,0.787,0.530,-2.208,1.704,-2.747,1.065,-0.882,0.487,-1.011,0.633,0.990,-1.475,-1.510,-0.392,-1.077,0.547,-0.425,1.611,-1.554,0.176,-0.588,0.790,-0.227,1.118,-1.314,1.179,-1.322,-1.538,-1.393,1.261
-1.162,-3.034,0.417,-0.068,-0.025,-0.390,-1.596,0.413,1.367,-2.047,-1.688,0.283,1.449,-0.177,-2.171,-1.484,1.033,-1.939,-0.834,-0.014,-1.977,-0.518,0.166,0.005,-0.103,0.506,-0.623,-1.441,0.279,-0.571,0.198,1.346,0.032,-0.561,0.091,2.060,1.635,-0.191,-1.878,0.106,2.383,-0.355,0.086,-2.259,-0.001,1.508,-0.332,1.145,-0.009,0.933,21.758
-0.471,0.366,-0.941,-0.217,0.449,-0.286,1.354,-0.347,0.260,-1.245,-0.739,-0.270,-0.775,-0.318,-0.794,0.219,-0.001,0.144,-1.199,1.813,0.743,-2.059,1.007,1.073,-0.116,0.498,-0.716,-1.494,-0.013,0.338,0.863,-0.146,-1.271,0.800,0.903,-1.509,0.456,0.289,0.829,0.276,1.112,-2.112,-1.287,0.231,-0.243,1.251,0.363,1.382,0.356,-1.440,8.166
0.093,-0.628,-0.869,-0.591,-0.215,-1.119,0.047,0.075,-2.253,1.749,0.162,-0.665,0.382,1.224,1.485,-0.890,0.133,-1.576,0.490,-0.081,-0.071,1.001,2.235,0.017,-1.050,-0.239,2.425,-0.602,-0.927,-1.198,-0.329,-0.589,1.558,0.189,0.221,-1.164,-0.836,-1.297,0.406,0.191,-1.270,-0.111,0.393,-0.095,-0.467,-0.274,0.582,-0.544,0.161,-1.537,9.866
-0.034,-1.202,0.565,1.355,0.811,1.697,-0.906,0.909,2.883,1.895,-0.169,-0.678,0.113,0.393,1.435,0.136,1.066,-0.051,2.221,-1.460,0.682,-0.251,-1.511,-1.080,-0.568,-0.294,1.962,-0.346,-0.688,0.444,0.574,-1.466,-0.942,0.189,1.565,-0.041,0.634,0.045,-0.077,-2.251,-1.477,0.124,-0.840,-1.112,0.180,0.742,-0.506,-1.589,0.295,-0.393,0.730
0.685,-0.675,-0.217,0.940,-0.669,-0.176,2.152,2.586,0.559,0.377,1.990,-1.737,0.590,0.055,0.107,0.023,0.618,-0.500,0.166,1.285,0.258,-0.977,1.845,0.821,0.934,0.307,0.740,0.978,-0.440,-0.912,-0.592,0.041,0.869,0.854,-0.363,0.475,-0.626,1.550,0.290,-1.120,-0.450,-0.928,-1.133,-0.221,-1.410,0.749,-0.962,-2.513,1.678,-0.263,7.008
1.816,-0.201,0.848,-1.559,-0.877,-1.207,0.357,-1.695,1.005,-0.949,1.723,-0.766,-1.072,-0.992,-2.103,1.088,-1.161,1.418,-0.180,-0.665,0.082,-2.507,-1.786,0.027,0.403,-0.615,0.810,0.020,-1.478,0.512,-0.230,0.174,0.899,0.094,0.149,1.732,-0.204,1.395,-1.447,1.054,0.382,0.657,-0.358,0.549,0.800,-1.065,0.607,-0.404,-0.154,-0.325,19.945
-0.399,1.526,-0.143,-0.879,0.504,-1.626,0.372,-2.268,-1.185,-0.283,2.887,1.018,0.025,0.071,2.371,0.061,3.369,-0.373,-1.918,-0.395,1.963,-0.694,-0.794,0.781,0.650,-0.849,-0.672,-0.648,-0.449,1.007,-0.594,0.082,0.521,0.484,-0.589,0.456,1.059,-0.618,-1.201,-0.930,-1.112,-0.736,-0.212,1.647,0.799,-0.209,0.353,0.859,-1.422,1.829,3.092
0.271,0.577,0.496,-0.585,1.441,-0.945,-1.784,-0.411,0.263,-0.449,-0.178,-0.640,-0.518,-0.735,-0.559,-0.094,1.514,1.267,-0.991,-0.461,1.287,1.257,-0.774,-0.498,2.144,-0.142,0.070,0.325,-0.408,0.430,0.069,-0.115,-0.236,-0.148,-0.330,-1.544,-0.537,0.482,0.247,0.627,0.633,-0.290,0.307,-0.750,-0.338,-0.118,-0.144,-0.607,0.671,0.905,17.516
-0.406,-1.066,-0.289,0.002,0.390,1.304,0.520,0.381,0.514,0.215,-0.481,0.448,0.219,-1.232,1.110,-1.101,0.856,0.136,-0.532,0.254,0.899,0.883,0.298,-0.058,0.032,-0.452,1.936,0.130,0.282,0.165,-0.240,-0.485,0.861,-0.684,-0.959,0.199,-1.087,-0.633,0.618,-1.212,0.187,-0.990,-0.447,0.354,-0.011,0.953,-0.711,-0.989,-0.711,-1.042,8.545
-2.474,0.406,0.693,-0.386,-0.724,-0.055,-2.215,-0.984,0.695,1.129,0.343,0.733,-0.454,-1.307,-0.496,-0.921,1.249,1.548,0.008,-0.171,-0.282,-1.421,-1.632,-0.184,1.435,-0.471,0.878,-1.321,0.270,-0.265,-1.081,0.379,-0.700,0.623,-2.024,0.010,-0.618,-0.374,-0.419,0.797,-0.321,-2.032,-2.177,1.137,-0.088,2.260,1.385,-0.495,-1.268,-0.421,1.761
1.280,-0.760,0.972,-0.789,1.549,0.540,-0.611,-0.945,-0.493,-1.085,-2.310,0.398,-0.856,-0.367,-0.070,-0.780,-1.269,0.143,1.443,-0.661,0.390,-1.364,0.540,1.925,1.427,1.967,-0.092,-0.284,0.867,0.221,-0.455,0.381,-0.553,0.909,-0.917,0.762,-1.282,0.143,-0.820,1.484,0.539,-0.819,0.064,0.069,-0.697,0.252,0.163,0.989,-0.346,0.546,16.111
-0.429,-1.028,-0.529,-2.790,-0.335,-0.601,1.141,-1.224,0.850,1.400,-0.401,0.489,0.847,0.868,0.546,0.702,-0.319,0.179,-0.688,1.090,-0.662,-0.759,-0.071,-0.281,0.295,2.024,1.418,1.206,0.795,0.131,0.013,0.901,-0.737,2.211,-0.838,2.312,0.383,0.085,-0.177,0.075,-3.566,-1.738,1.090,0.747,1.728,0.582,-0.178,-0.871,-0.382,1.444,-1.306
